Date,Name,SO,Volume,Price,Last_vol,Avg_price,Profit,G_profit,Remain_Money,Equity,coin,timeframe,Demo/Real
1649490900000,short,0,6.0,25.888,-6.0,25.888,0.000%,0.0,847.8,1003.128,WAVESUSDT,5,demo
1649490000000,tp_long,-1,47.0,3.474,0.0,0.0,0.930%,0.1504099270551857,1001.37,1001.37,CELOUSDT,20,demo
1649490600000,short,0,3.0,52.21,-3.0,52.21,0.000%,0.0,845.04,1001.67,AXSUSDT,10,demo
1649490300000,short,0,69.2,2.368,-69.2,2.368,0.000%,0.0,837.02,1000.8856,CRVUSDT,15,demo
1649490600000,short,0,1492.0,0.11,-1492.0,0.11,0.000%,0.0,838.35,1002.47,TLMUSDT,10,demo
1649490600000,short,0,1491.0,0.11,-1491.0,0.11,0.000%,0.0,837.27,1001.28,TLMUSDT,5,demo
1649490300000,tp_short,-1,1.0,110.34,0.0,0.0,0.325%,0.0359769747361687,1000.95,1000.95,SOLUSDT,5,demo
1649490300000,tp_short,-1,1493.0,0.1092,0.0,0.0,0.546%,0.0894662526064346,1002.1,1002.1,TLMUSDT,15,demo
1649490300000,tp_short,-1,1491.0,0.1092,0.0,0.0,0.727%,0.1191275167785227,1002.4,1002.4,TLMUSDT,5,demo
1649490300000,tp_short,-1,24.6,6.619,0.0,0.0,0.526%,0.0860252956332724,1001.66,1001.66,ALICEUSDT,15,demo
1649490000000,tp_short,-1,3.0,51.95,0.0,0.0,0.498%,0.0778699571715229,1002.38,1002.38,AXSUSDT,10,demo
1649490000000,tp_short,-1,1.0,110.07,0.0,0.0,0.856%,0.0950047502375121,1000.85,1000.85,SOLUSDT,10,demo
1649490000000,tp_short,-1,1.0,110.09,0.0,0.0,0.838%,0.0930046502325109,1000.83,1000.83,SOLUSDT,20,demo
1649490000000,tp_short,-1,1492.0,0.1095,0.0,0.0,0.455%,0.0744161920057458,1003.15,1003.15,TLMUSDT,10,demo
1649490000000,short,0,3.0,52.23,-3.0,52.23,0.000%,0.0,845.62,1002.31,AXSUSDT,10,demo
1649490000000,tp_short,-1,6.0,25.619,0.0,0.0,1.039%,0.1608967150752457,1004.68,1004.68,WAVESUSDT,5,demo
1649490000000,short,0,3.0,52.2,-3.0,52.2,0.000%,0.0,843.33,999.93,AXSUSDT,20,demo
1649490000000,tp_short,-1,6.0,25.607,0.0,0.0,1.059%,0.163964510260748,1004.23,1004.23,WAVESUSDT,10,demo
1649490000000,long,0,6.0,25.495,6.0,25.495,0.000%,0.0,851.64,1004.61,WAVESUSDT,5,demo
1649489400000,long,0,6.0,25.484,6.0,25.484,0.000%,0.0,849.32,1002.224,WAVESUSDT,15,demo
1649489700000,tp_short,-1,104.0,1.5577,0.0,0.0,0.486%,0.0787987811710773,1003.78,1003.78,C98USDT,5,demo
1649489700000,tp_short,-1,1.0,94.195,0.0,0.0,1.055%,0.100302806580424,1001.93,1001.93,LUNAUSDT,5,demo
1649489700000,long,0,1510.0,0.1087,1510.0,0.1087,0.000%,0.0,838.19,1002.327,TLMUSDT,5,demo
1649489700000,long,0,47.0,3.445,47.0,3.445,0.000%,0.0,839.72,1001.635,CELOUSDT,5,demo
1649489700000,long,0,9.0,16.48,9.0,16.48,0.000%,0.0,854.18,1002.5,NEARUSDT,5,demo
1649489700000,long,0,24.8,6.603,24.8,6.603,0.000%,0.0,837.5,1001.2544,ALICEUSDT,5,demo
1649488800000,tp_short,-1,24.5,6.602,0.0,0.0,0.916%,0.149459939085949,1001.36,1001.36,ALICEUSDT,20,demo
1649489400000,tp_short,-1,1.0,93.917,0.0,0.0,1.236%,0.1175056402707327,1001.08,1001.08,LUNAUSDT,10,demo
1649489400000,long,0,1511.0,0.1087,1511.0,0.1087,0.000%,0.0,838.83,1003.0757,TLMUSDT,10,demo
1649489400000,tp_short,-1,3.0,51.9,0.0,0.0,0.632%,0.0987718370563992,1003.23,1003.23,AXSUSDT,10,demo
1649489400000,long,0,6.0,25.489,6.0,25.489,0.000%,0.0,849.38,1002.314,WAVESUSDT,25,demo
1649489400000,long,0,47.0,3.449,47.0,3.449,0.000%,0.0,839.76,1001.863,CELOUSDT,10,demo
1649488800000,long,0,216.4,0.7569,216.4,0.7569,0.000%,0.0,836.14,999.93316,XRPUSDT,20,demo
1649489400000,short,0,3.0,52.22,-3.0,52.22,0.000%,0.0,846.5,1003.16,AXSUSDT,10,demo
1649489400000,short,0,1.0,94.594,-1.0,94.594,0.000%,0.0,907.29,1001.884,LUNAUSDT,5,demo
